date,home,away,home_goals,away_goals,competition,is_neutral,city,venue_country,source
2016-10-07,Portugal,Andorra,6,0,FIFA World Cup qualification,False,Aveiro,Portugal,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-10-08,Armenia,Romania,0,5,FIFA World Cup qualification,False,Yerevan,Armenia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-10-08,Azerbaijan,Norway,1,0,FIFA World Cup qualification,False,Baku,Azerbaijan,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-10-08,Burkina Faso,South Africa,1,1,FIFA World Cup qualification,False,Ouagadougou,Burkina Faso,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-10-08,DR Congo,Libya,4,0,FIFA World Cup qualification,False,Kinshasa,DR Congo,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-10-08,England,Malta,2,0,FIFA World Cup qualification,False,London,England,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-10-08,Gabon,Morocco,0,0,FIFA World Cup qualification,False,Franceville,Gabon,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-10-08,Germany,Czech Republic,3,0,FIFA World Cup qualification,False,Hamburg,Germany,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-10-08,Ivory Coast,Mali,3,1,FIFA World Cup qualification,False,Bouaké,Ivory Coast,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-10-08,Montenegro,Kazakhstan,5,0,FIFA World Cup qualification,False,Podgorica,Montenegro,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-10-08,Northern Ireland,San Marino,4,0,FIFA World Cup qualification,False,Belfast,Northern Ireland,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-10-08,Poland,Denmark,3,2,FIFA World Cup qualification,False,Warsaw,Poland,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-10-08,Scotland,Lithuania,1,1,FIFA World Cup qualification,False,Glasgow,Scotland,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-10-08,Senegal,Cape Verde,2,0,FIFA World Cup qualification,False,Dakar,Senegal,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-10-08,Slovenia,Slovakia,1,0,FIFA World Cup qualification,False,Ljubljana,Slovenia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-10-09,Albania,Spain,0,2,FIFA World Cup qualification,False,Shkodër,Albania,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-10-09,Algeria,Cameroon,1,1,FIFA World Cup qualification,False,Blida,Algeria,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-10-09,Congo,Egypt,1,2,FIFA World Cup qualification,False,Brazzaville,Congo,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-10-09,Finland,Croatia,0,1,FIFA World Cup qualification,False,Tampere,Finland,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-10-09,Iceland,Turkey,2,0,FIFA World Cup qualification,False,Reykjavík,Iceland,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-10-09,Israel,Liechtenstein,2,1,FIFA World Cup qualification,False,Jerusalem,Israel,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-10-09,Moldova,Republic of Ireland,1,3,FIFA World Cup qualification,False,Chișinău,Moldova,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-10-09,North Macedonia,Italy,2,3,FIFA World Cup qualification,False,Skopje,North Macedonia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-10-09,Serbia,Austria,3,2,FIFA World Cup qualification,False,Belgrade,Serbia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-10-09,Tunisia,Guinea,2,0,FIFA World Cup qualification,False,Monastir,Tunisia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-10-09,Ukraine,Kosovo,3,0,FIFA World Cup qualification,True,Kraków,Poland,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-10-09,Wales,Georgia,1,1,FIFA World Cup qualification,False,Cardiff,Wales,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-10-09,Zambia,Nigeria,1,2,FIFA World Cup qualification,False,Ndola,Zambia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-10-10,Andorra,Switzerland,1,2,FIFA World Cup qualification,False,Sant Julià de Lòria,Andorra,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-10-10,Belarus,Luxembourg,1,1,FIFA World Cup qualification,False,Borisov,Belarus,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-10-10,Bosnia and Herzegovina,Cyprus,2,0,FIFA World Cup qualification,False,Zenica,Bosnia and Herzegovina,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-10-10,Estonia,Greece,0,2,FIFA World Cup qualification,False,Tallinn,Estonia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-10-10,Faroe Islands,Portugal,0,6,FIFA World Cup qualification,False,Tórshavn,Faroe Islands,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-10-10,Gibraltar,Belgium,0,6,FIFA World Cup qualification,True,Faro,Portugal,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-10-10,Latvia,Hungary,0,2,FIFA World Cup qualification,False,Riga,Latvia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-10-10,Netherlands,France,0,1,FIFA World Cup qualification,False,Amsterdam,Netherlands,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-10-10,Sweden,Bulgaria,3,0,FIFA World Cup qualification,False,Solna,Sweden,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-10-11,Argentina,Paraguay,0,1,FIFA World Cup qualification,False,Córdoba,Argentina,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-10-11,Australia,Japan,1,1,FIFA World Cup qualification,False,Melbourne,Australia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-10-11,Bolivia,Ecuador,2,2,FIFA World Cup qualification,False,La Paz,Bolivia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-10-11,Chile,Peru,2,1,FIFA World Cup qualification,False,Santiago,Chile,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-10-11,Colombia,Uruguay,2,2,FIFA World Cup qualification,False,Barranquilla,Colombia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-10-11,Czech Republic,Azerbaijan,0,0,FIFA World Cup qualification,False,Ostrava,Czech Republic,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-10-11,Denmark,Montenegro,0,1,FIFA World Cup qualification,False,Copenhagen,Denmark,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-10-11,Germany,Northern Ireland,2,0,FIFA World Cup qualification,False,Hanover,Germany,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-10-11,Iran,South Korea,1,0,FIFA World Cup qualification,False,Tehran,Iran,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-10-11,Iraq,Thailand,4,0,FIFA World Cup qualification,True,Tehran,Iran,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-10-11,Kazakhstan,Romania,0,0,FIFA World Cup qualification,False,Astana,Kazakhstan,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-10-11,Lithuania,Malta,2,0,FIFA World Cup qualification,False,Vilnius,Lithuania,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-10-11,Norway,San Marino,4,1,FIFA World Cup qualification,False,Oslo,Norway,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-10-11,Poland,Armenia,2,1,FIFA World Cup qualification,False,Warsaw,Poland,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-10-11,Qatar,Syria,1,0,FIFA World Cup qualification,False,Doha,Qatar,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-10-11,Saudi Arabia,United Arab Emirates,3,0,FIFA World Cup qualification,False,Jeddah,Saudi Arabia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-10-11,Slovakia,Scotland,3,0,FIFA World Cup qualification,False,Trnava,Slovakia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-10-11,Slovenia,England,0,0,FIFA World Cup qualification,False,Ljubljana,Slovenia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-10-11,Uzbekistan,China,2,0,FIFA World Cup qualification,False,Tashkent,Uzbekistan,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-10-11,Venezuela,Brazil,0,2,FIFA World Cup qualification,False,Mérida,Venezuela,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-11-07,Tahiti,Solomon Islands,3,0,FIFA World Cup qualification,False,Pirae,Tahiti,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-11-10,Brazil,Argentina,3,0,FIFA World Cup qualification,False,Belo Horizonte,Brazil,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-11-10,Colombia,Chile,0,0,FIFA World Cup qualification,False,Barranquilla,Colombia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-11-10,Paraguay,Peru,1,4,FIFA World Cup qualification,False,Asunción,Paraguay,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-11-10,Uruguay,Ecuador,2,1,FIFA World Cup qualification,False,Montevideo,Uruguay,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-11-10,Venezuela,Bolivia,5,0,FIFA World Cup qualification,False,Maturín,Venezuela,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-11-11,Armenia,Montenegro,3,2,FIFA World Cup qualification,False,Yerevan,Armenia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-11-11,Czech Republic,Norway,2,1,FIFA World Cup qualification,False,Prague,Czech Republic,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-11-11,Denmark,Kazakhstan,4,1,FIFA World Cup qualification,False,Copenhagen,Denmark,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-11-11,England,Scotland,3,0,FIFA World Cup qualification,False,London,England,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-11-11,France,Sweden,2,1,FIFA World Cup qualification,False,Saint-Denis,France,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-11-11,Honduras,Panama,0,1,FIFA World Cup qualification,False,San Pedro Sula,Honduras,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-11-11,Libya,Tunisia,0,1,FIFA World Cup qualification,True,Algiers,Algeria,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-11-11,Malta,Slovenia,0,1,FIFA World Cup qualification,False,Attard,Malta,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-11-11,Northern Ireland,Azerbaijan,4,0,FIFA World Cup qualification,False,Belfast,Northern Ireland,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-11-11,Romania,Poland,0,3,FIFA World Cup qualification,False,Bucharest,Romania,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-11-11,San Marino,Germany,0,8,FIFA World Cup qualification,False,Serravalle,San Marino,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-11-11,Slovakia,Lithuania,4,0,FIFA World Cup qualification,False,Trnava,Slovakia,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
2016-11-11,Trinidad and Tobago,Costa Rica,0,2,FIFA World Cup qualification,False,Port of Spain,Trinidad and Tobago,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
